47975;2;00006957492;2018-07-03 00:00:00.000;22889,00;0
48784;3;00006394997;2018-07-03 00:00:00.000;37524,00;0
48923;2;00002332910;2018-07-03 00:00:00.000;53716,00;0
48965;2;00001948559;2018-07-03 00:00:00.000;16605,00;0
47759;1;00503073759;2018-07-03 00:00:00.000;18859,00;0
47759;2;00001609939;2018-07-03 00:00:00.000;82904,00;0
47766;1;00001002724;2018-07-03 00:00:00.000;33044,00;0
55149;1;00001426325;2018-07-03 00:00:00.000;37046,00;0
34035;1;00004043768;2018-07-03 00:00:00.000;42457,00;0
33140;1;00505150286;2018-07-03 00:00:00.000;45763,00;0
50285;1;00005189689;2018-07-03 00:00:00.000;58508,00;0
50356;2;00000831550;2018-07-03 00:00:00.000;9684,00;0
35755;1;00002233162;2018-07-03 00:00:00.000;45587,00;0
64643;1;00000002835;2018-07-03 00:00:00.000;30629,00;0
62571;3;00503065297;2018-07-03 00:00:00.000;5413,00;0
68405;1;00007352939;2018-07-03 00:00:00.000;25995,00;0
65479;1;00506056343;2018-07-03 00:00:00.000;17788,00;0
76140;1;00004389136;2018-07-03 00:00:00.000;24655,00;0
60688;2;00000202577;2018-07-03 00:00:00.000;23469,00;0
61467;3;00016143280;2018-07-03 00:00:00.000;987,00;0
67815;1;00004174894;2018-07-03 00:00:00.000;26077,00;0
66621;1;00001042380;2018-07-03 00:00:00.000;48906,00;0
55729;1;00007935486;2018-07-03 00:00:00.000;40039,00;0
58122;4;00006764662;2018-07-03 00:00:00.000;25921,00;0
58763;2;00007017768;2018-07-03 00:00:00.000;50329,00;0
66981;2;00503078230;2018-07-03 00:00:00.000;18835,00;0
70736;1;00000404880;2018-07-03 00:00:00.000;8394,00;0
54527;2;00000235620;2018-07-03 00:00:00.000;118309,00;0
63303;2;00001407464;2018-07-03 00:00:00.000;8332,00;0
59870;1;00002355844;2018-07-03 00:00:00.000;27085,00;0
62054;3;00006472619;2018-07-03 00:00:00.000;57822,00;0
62848;1;00000202801;2018-07-03 00:00:00.000;74058,00;0
52045;3;00005804468;2018-07-03 00:00:00.000;40442,00;0
65204;1;00004125123;2018-07-03 00:00:00.000;37773,00;0
81115;1;00503065061;2018-07-03 00:00:00.000;15503,00;0
82390;2;00006403526;2018-07-03 00:00:00.000;68990,00;0
91771;1;00003393458;2018-07-03 00:00:00.000;104,00;0
82918;1;00606094954;2018-07-03 00:00:00.000;10223,00;0
82969;1;00505151182;2018-07-03 00:00:00.000;4844,00;0
85069;1;00606099010;2018-07-03 00:00:00.000;10913,00;0
66271;1;00006794602;2018-07-03 00:00:00.000;32333,00;0
67400;2;00506046988;2018-07-03 00:00:00.000;22307,00;0
23007;1;00007352954;2018-07-03 00:00:00.000;46017,00;0
69150;1;00001275983;2018-07-03 00:00:00.000;45407,00;2
69150;1;00606099273;2018-07-03 00:00:00.000;6382,00;0
71001;1;00003287968;2018-07-03 00:00:00.000;8452,00;0
71354;1;00503064839;2018-07-03 00:00:00.000;9959,00;0
76330;1;00606094789;2018-07-03 00:00:00.000;13760,00;0
77731;1;00506016267;2018-07-03 00:00:00.000;7169,00;0
52296;2;00006534838;2018-07-03 00:00:00.000;24469,00;0
53625;2;00004296203;2018-07-03 00:00:00.000;22613,00;0
63967;2;00000949658;2018-07-03 00:00:00.000;13006,00;0
45810;1;00006378713;2018-07-03 00:00:00.000;17479,00;0
44427;2;00606094913;2018-07-03 00:00:00.000;7198,00;0
17953;2;00606099262;2018-07-03 00:00:00.000;7673,00;0
19000;1;00001948764;2018-07-03 00:00:00.000;30371,00;0
16023;2;00000264163;2018-07-03 00:00:00.000;32621,00;0
86205;2;00601113953;2018-07-03 00:00:00.000;5828,00;0
17639;1;00506056961;2018-07-03 00:00:00.000;26163,00;0
84560;1;00017038090;2018-07-03 00:00:00.000;131,00;0
39116;1;00004913864;2018-07-03 00:00:00.000;14358,00;0
9683;1;00000267496;2018-07-03 00:00:00.000;56764,00;0
35482;1;00001443288;2018-07-03 00:00:00.000;4862,00;0
37345;1;00606099269;2018-07-03 00:00:00.000;7137,00;0
12351;1;00606120798;2018-07-03 00:00:00.000;11946,00;0
15946;3;00002153944;2018-07-01 00:00:00.000;171862,00;0
45053;2;00000234345;2018-07-01 00:00:00.000;161114,00;0
67977;1;00503073891;2018-07-01 00:00:00.000;14110,00;0
84424;2;00003169290;2018-07-01 00:00:00.000;12586,00;0
55175;1;00007352989;2018-07-01 00:00:00.000;38286,00;0
56839;1;00001048250;2018-07-01 00:00:00.000;645399,00;0
51488;1;00005515981;2018-07-01 00:00:00.000;99038,00;0
65671;1;00006728645;2018-07-01 00:00:00.000;87153,00;0
71265;1;00006341440;2018-07-01 00:00:00.000;45088,00;0
7280;3;00002278890;2018-07-01 00:00:00.000;335112,00;0
10477;1;00001060386;2018-07-01 00:00:00.000;50693,00;0
